"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
88.6799462576483,-0.362120020884606,0.133050882416451,-2.72166568389351,0.0064953815849097,0.723391149339985,"CRIP3"
1821.49041428588,0.0875636452891364,0.0348509774869532,2.51251619332389,0.0119873603467965,0.723391149339985,"CWC22"
1673.43275210091,-0.142906119721656,0.0559996531851965,-2.55191079932318,0.0107133943467596,0.723391149339985,"CXXC1"
656.06863351197,-0.174091761680356,0.0653315288042349,-2.66474342276636,0.00770470822764657,0.723391149339985,"DNAJC4"
1524.49095019521,0.121595859135844,0.045496246670685,2.67265693401018,0.00752531662115937,0.723391149339985,"EAPP"
15.0060960777297,-0.55401528345679,0.206958972531065,-2.67693290453319,0.00742995122542499,0.723391149339985,"EMID1"
251.003871726352,-0.63518053491141,0.23219203278392,-2.73558281606723,0.00622699151576574,0.723391149339985,"EPB42"
1015.40796139232,-0.39681264735398,0.149396886661933,-2.65609716654885,0.00790508334688299,0.723391149339985,"FAM129C"
540.61317448999,0.122053159833053,0.049131766914538,2.48420049792546,0.0129842679337165,0.723391149339985,"FBXO8"
11.9943797624038,0.729846659070123,0.287150306629268,2.54168859381511,0.0110318412746775,0.723391149339985,"FHAD1"
58.7977770771037,-0.337814473842151,0.134790115551941,-2.50622586425467,0.0122027641809635,0.723391149339985,"FRMD4A"
293.701067374069,-0.367048416068488,0.14232282120464,-2.57898496503752,0.00990910994062263,0.723391149339985,"GABARAP"
737.53283089539,-0.17827629623906,0.0667943689740702,-2.66903182075524,0.00760702429881537,0.723391149339985,"GET4"
6181.90273961351,0.0723907107853281,0.0273981023627308,2.64217973299494,0.00823743297036449,0.723391149339985,"GHITM"
1398.12660199009,-0.113253093477589,0.0455848958581802,-2.48444339611813,0.0129754134560047,0.723391149339985,"GNA12"
179.154416999858,-0.407984858189005,0.159798870203907,-2.55311478528233,0.0106764304687046,0.723391149339985,"GP1BB"
3210.34409318129,0.0484904273830598,0.019357999406572,2.50492968641157,0.0122475738577062,0.723391149339985,"H2AFV"
1198.81518568671,-0.302654767022823,0.118154543021356,-2.56151612357486,0.0104216403695617,0.723391149339985,"HAGH"
714.509631750021,0.160475113358489,0.0641570579372199,2.50128541610371,0.012374340671774,0.723391149339985,"HIGD1A"
2022.06247866142,0.140367172833019,0.0553536100396564,2.53582689064827,0.0112182173400493,0.723391149339985,"IFIH1"
2244.8055339076,0.365483206058439,0.144824050754396,2.52363612365914,0.0116148083203388,0.723391149339985,"IFIT1"
423.373313905711,-0.173296363558405,0.0656505613872964,-2.63967831952064,0.00829847535084485,0.723391149339985,"INPP5E"
1121.60200661464,-0.226102374587588,0.086695336468583,-2.60801080885734,0.00910700786342439,0.723391149339985,"JUND"
30.4495483263663,-0.661603390071884,0.258712314761311,-2.55729376733489,0.0105490088791444,0.723391149339985,"KCNG1"
27.4064204859142,0.408711642599226,0.163050744774447,2.50665302488872,0.0121880288293627,0.723391149339985,"KCNK10"
32.0590868975702,0.349935231460615,0.135960532587388,2.57380009331528,0.0100588373111167,0.723391149339985,"KLHL13"
186.563854104865,-0.237250980262979,0.0903562313722909,-2.62572903561509,0.00864636170561635,0.723391149339985,"KRBA1"
1783.00433280303,0.0918094903844464,0.0366839397353032,2.50271620351868,0.0123244324735952,0.723391149339985,"KRCC1"
528.435487351321,-0.318142238952756,0.119657983085401,-2.65876317441933,0.00784280708400473,0.723391149339985,"LYL1"
438.906196012193,-0.176893436546929,0.0671153530330559,-2.63566275900844,0.00839731431827312,0.723391149339985,"LZTS2"
117.167630892882,-0.272362827016141,0.103412872939688,-2.63374200207152,0.00844496304312423,0.723391149339985,"MARCH3"
499.848783852416,-0.160790452215482,0.0600681057312742,-2.67680244379284,0.00743284473664741,0.723391149339985,"MEGF8"
50.2792153773097,-0.614598363652555,0.228439067518443,-2.69042581170112,0.0071360899871594,0.723391149339985,"MIR4539"
1530.50381228369,-0.190815562143777,0.0770258977041818,-2.47729098694318,0.0132383921849116,0.723391149339985,"MLLT1"
911.710959711133,0.115404737103923,0.0427010028255928,2.7026235794808,0.00687946057895069,0.723391149339985,"MRPL35"
176.280283477718,-0.290260902810374,0.116701299555147,-2.48721225827662,0.0128748557199853,0.723391149339985,"MRPL41"
901.807688727837,-0.161210651794115,0.0648542136273062,-2.48573905653277,0.0129282723374946,0.723391149339985,"MTA1"
